ID,name,category,deadline,goal,launched,pledged,status,number_backers
567480677,Lucky's BBQ,Food Trucks,8/6/15,6500,7/7/15,537,failed,6
568410773,Papa Bear BBQ/Expand from Take-Out to Dine-In Restaurant,Restaurants,12/4/14,160000,11/4/14,0,failed,0
568427764,"Dugout Dogs, Americas love of hot dogs and baseball!",Restaurants,5/15/15,50000,3/16/15,75,failed,2
568967160,Bring Aloha Moe's to Orange County!!,Food Trucks,3/30/16,10000,2/29/16,202,failed,7
569117942,Isthmus Dining Company,Restaurants,12/13/15,5000,11/13/15,5050,successful,20
569630910,Bapa's Pierogis Food Truck,Food Trucks,11/23/17,60000,10/24/17,60,failed,3
570101458,"Bring Blondies Organic to Las Sendas, Mesa, AZ",Restaurants,8/29/14,20000,7/30/14,250,failed,1
570371366,Marjay's Grindz,Food Trucks,8/8/15,16000,7/6/15,25,failed,1
571037410,"Save ""Houston's Lobster Roll Headquarters"" (Canceled)",Restaurants,3/30/15,98928,3/2/15,497,canceled,14
572178499,Polka Restaurant 2nd Location,Restaurants,11/3/16,40000,9/4/16,1311,failed,7
572246397,BROOKLYN MIKE'S FRESH BRICK OVEN PIZZA TRUCK,Food Trucks,1/4/18,20000,12/5/17,5,live,1
572308502,California Snack Attack Miami Food Delivery Project,Food Trucks,9/15/14,7500,7/17/14,0,failed,0
572696751,Shiver Bean's Food Truck,Food Trucks,5/11/17,85000,3/27/17,36,failed,4
573771705,Nectar and Nosh: handcrafted drinks and nutritious eats,Food Trucks,9/16/15,6500,8/17/15,6570,successful,30
574000420,Ireland Parish Brewery/ Restaurant (Canceled),Restaurants,3/28/15,989500,1/27/15,0,canceled,0
574922475,"Simply Heaven Pastries (Not Just a Name, Great Baked Goods)",Restaurants,3/30/15,40000,2/18/15,705,failed,3
576286729,Rhyne's Junction,Restaurants,10/7/14,17000,9/17/14,26,failed,2
57710193,Simply Unbelievable Creations!!!,Food Trucks,11/1/15,15000,9/26/15,1,failed,1
579020304,Frozen Yogurt / Copy Center in L.I.C. (Queens),Restaurants,4/30/16,45000,4/11/16,21,failed,2
581548784,Mason Dixie Biscuit Co. - DC's First Biscuit Shoppe!,Restaurants,8/14/14,27500,7/15/14,28035,successful,333
581559722,Magda's Kitchen - a so metal taco food truck,Food Trucks,9/8/15,25000,7/10/15,0,failed,0
581825066,Anime Tea Host Cafe,Restaurants,6/21/14,25000,5/22/14,57,failed,5
58255713,Smoke Sumthin' Mobile BBQ,Food Trucks,12/9/14,10000,10/10/14,136,failed,5
582644520,FOGWOOD & FIG,Restaurants,7/18/17,51500,6/7/17,8697,canceled,91
582942353,It takes a village - Village Sake Kickstarter,Restaurants,7/30/15,30000,6/29/15,35257,successful,156
584159585,Cupcakes from Heaven,Food Trucks,11/16/14,10000,10/2/14,0,failed,0
584412346,The Stir Fry King / The Smoothie Genius,Restaurants,3/22/15,157500,2/20/15,0,failed,0
585491644,412Q Slow Smoked BBQ,Food Trucks,2/8/16,14600,1/9/16,1055,failed,11
586514367,Evelyn's Bagels a Food Truck,Food Trucks,3/4/16,25000,2/3/16,5093,failed,48
587712174,Ultimate Steak Sandwich Food Truck,Food Trucks,10/11/17,40000,8/12/17,80,failed,2
588558825,Castiron. Because it tastes better. (Canceled),Food Trucks,5/6/16,30000,4/6/16,0,canceled,0
588607371,MOSS CAFÉ,Restaurants,8/17/14,50000,7/18/14,51433,successful,333
589023373,Help me make MooPig BBQ a reality (Canceled),Restaurants,3/4/16,5000,2/4/16,20,canceled,1
589038213,Captain Blacks Barbecue,Food Trucks,6/16/15,10000,4/17/15,70,failed,2
58941336,Dimple's CakeHouse (Canceled),Restaurants,7/23/14,10000,6/23/14,987,canceled,17
590198342,"The Home of the Brave Brewseum, Honolulu Hawaii",Restaurants,1/7/15,45000,12/7/14,5999,failed,35
590469483,Ain't No Thang...,Food Trucks,8/9/14,70000,6/30/14,800,failed,4
590655384,INDO Indonesian Restaurant,Restaurants,1/4/15,12000,12/5/14,198,failed,7
591834629,Lobster Roll Joint | Los Angeles,Restaurants,12/20/14,75000,11/29/14,76930,successful,114
592055691,Emojis Grilled Cheese Gourmet,Food Trucks,8/24/14,8697,7/25/14,0,failed,0
592506013,Traveling Light Coffee Bike,Food Trucks,9/22/17,2500,8/23/17,121,failed,6
593020990,Tropical Shaved Kona Ice Franchise,Food Trucks,4/27/17,21600,3/28/17,25,canceled,1
593146161,Organic Food Truck,Food Trucks,4/5/16,15000,3/20/16,11,failed,2
593254840,A restaurant that brings a new style of food to Baltimore.,Restaurants,6/30/17,5000,5/31/17,207,failed,5
593660727,The food revolution of Lakeland,Restaurants,10/12/15,37000,9/10/15,37975,successful,98
59402518,Niky's Mini Donuts,Restaurants,3/6/15,10000,2/9/15,311,failed,7
594488550,Help Food on the Fry stock the trailer to open!,Food Trucks,2/21/17,2500,2/7/17,851,failed,11
594519848,Nastee Dogs - House Made Hot Dogs,Restaurants,10/12/14,15000,9/12/14,0,failed,0
594606779,JK's Thai Buffet Expansion,Restaurants,5/9/15,5000,4/18/15,2108.5,failed,12
595974024,Seattle Cookie Counter - Mobile Vegan Ice Cream Sandwiches,Food Trucks,6/16/14,18000,5/23/14,18987,successful,446
596038871,Smokin' Bowls  Food Truck (Canceled),Food Trucks,10/21/14,85000,8/22/14,3,canceled,1
596615002,City Counter - Quality Luncheonette,Restaurants,5/1/17,28000,4/7/17,35735,successful,72
596911049,The Glory Hole,Restaurants,2/16/16,25000,1/17/16,9111,failed,64
598264025,Chatty's Craft Beer Food Truck,Food Trucks,2/15/17,50000,1/16/17,50,failed,1
599042553,Neptune's Cake Cafe,Restaurants,4/30/15,30000,3/31/15,0,failed,0
599190886,Isabella Pattyçakes,Food Trucks,7/31/15,100000,6/16/15,0,failed,0
599208070,Big Mama's Finger Food,Food Trucks,6/9/17,55000,4/10/17,12,failed,3
599597491,M' M' Ligou,Restaurants,12/16/15,50000,11/16/15,0,failed,0
59968509,T's nuthin but cupcakes bakery,Restaurants,10/1/16,2000,8/2/16,0,failed,0
599706095,Please,Restaurants,2/5/15,35000,12/7/14,38105,successful,306
601020086,Bubba's Fried Chicken,Restaurants,9/17/14,45000,8/27/14,310,failed,9
601216545,Soul Food Bakery,Restaurants,5/21/15,100000,4/22/15,0,failed,0
601365881,Momma Wade's Smoke House - A life long dream.,Restaurants,2/22/17,30000,1/23/17,2490,failed,25
601501268,K-9 Cafe Dog Treat Food Truck (Canceled),Food Trucks,8/5/15,12500,7/1/15,1280,canceled,6
602026487,Healthy Restaurant Project X,Restaurants,1/1/16,1053000,11/2/15,0,failed,0
602150368,Mestizos Food Truck Farm to Table project,Food Trucks,11/10/17,25000,10/11/17,915,failed,12
602761147,The Non-Blonde Cafe',Restaurants,12/2/17,17000,11/2/17,0,failed,0
602965534,Pop-Ups can be Permanent!,Restaurants,1/7/18,35000,12/5/17,2544.68,live,18
604445568,Academy Bar & Kitchen,Restaurants,2/22/15,50000,1/23/15,50087,successful,108
604478272,"Preserve and Gather: A Cafe in Greenwood Seattle, WA",Restaurants,10/13/15,19000,9/20/15,21626,successful,161
605288554,Downtown Vancouver Washington's NEW Food Park,Food Trucks,4/12/17,45000,3/3/17,8581,failed,93
605612648,Carmen L's Original Mexican Food Trailer/Catering,Food Trucks,11/1/14,80000,9/25/14,0,failed,0
605780732,Biggins BBQ,Food Trucks,11/8/17,30000,9/9/17,10,failed,1
606664,Emily's Kitchen,Restaurants,11/29/14,20000,11/7/14,9670,failed,54
60843512,Blaxican's Barbecue Restaurants and  Mango Bar B Q Sauce Co.,Restaurants,9/16/14,61600,8/18/14,231,failed,8
609473596,Mike B's Snack Shop,Restaurants,3/14/15,30000,2/13/15,2,failed,2
610148211,"DAS ES GUD, Old World & Country Cuisine W/ Country Store",Restaurants,1/1/15,125000,12/2/14,9,failed,1
61031885,District 39 Restaurant,Restaurants,12/16/17,5000,10/17/17,15,failed,2
610708567,Healthy Gourmet Food preping company,Restaurants,10/21/14,25000,10/1/14,0,failed,0
61131246,Dino Land - Come Play & Eat With Dinosaurs!,Restaurants,7/24/15,50000,6/24/15,25,failed,1
612556457,House of Frybread,Restaurants,4/29/15,37500,3/30/15,3705,failed,56
613246774,Smokin' J's BBQ. food truck,Food Trucks,3/14/15,20000,1/15/15,5,failed,1
613874523,"86'd- Restaurant inventory, order and loss prevention system",Restaurants,4/22/16,500000,3/23/16,1,failed,1
614964146,Food Truck Purchase,Food Trucks,9/2/16,30000,8/3/16,0,failed,0
615848296,Bounty for the Belly (Canceled),Food Trucks,2/1/15,20000,12/8/14,105,canceled,1
616805086,Fresh: Frozen Yogurt & Super Food Smoothie Mobile Unit,Food Trucks,1/14/15,23000,12/15/14,0,failed,0
617477838,A FORK IN THE ROAD food truck,Food Trucks,10/2/14,80000,8/3/14,100,failed,1
617545786,Great Scott Pickle Dogs,Food Trucks,10/22/17,10000,10/2/17,21,failed,1
618343703,New Orleans Style Cooking,Food Trucks,4/5/15,15000,2/4/15,25,failed,1
618517482,"Awesome, Gourmet, Fresh, Healthy, Delicious Indian Cuisine!",Restaurants,9/14/14,200000,8/16/14,0,failed,0
619752732,Phenomnom Food Truck,Food Trucks,6/3/16,7500,5/13/16,21,failed,3
619795581,Solanos Healthy Food Truck,Food Trucks,12/8/17,50000,11/8/17,0,canceled,0
621072577,Eklair Pastry,Restaurants,7/1/15,95000,6/1/15,50,failed,2
621097479,Dessert Cafe and Wine Bar,Restaurants,1/1/16,55000,11/11/15,345,failed,4
622141162,Sugar Bakery,Restaurants,7/26/15,400000,5/27/15,60,failed,1
622783908,Taste of the Islands in Houston (on wheels)!,Food Trucks,9/30/14,15000,8/16/14,1229,failed,6
62367441,Pierre's Pommes Frites | Share the LOVE of Belgian Fries,Restaurants,4/12/16,25000,3/8/16,102,failed,5
625692724,Working Towards A Dream,Food Trucks,5/27/17,50000,4/27/17,30,failed,1
625859769,Kryptonite BBQ,Restaurants,8/11/14,7500,7/12/14,0,failed,0
626740437,Antoine's Cookie Shop is opening a bakery in the Bay Area!,Restaurants,8/4/14,50000,6/21/14,0,canceled,0
626981270,Lets get trucking!Food trucking!,Food Trucks,5/22/15,20000,4/12/15,0,failed,0
62710787,Fusion Cuisine 4 Life - 4 cuisines in one location,Restaurants,11/8/15,100000,10/9/15,0,failed,0
62752668,Chefs need help funding a unique food truck in Sharon PA!,Food Trucks,12/3/14,25000,10/4/14,405,failed,7
628330369,"Introduce the world to GMO Free Jerky, Sausage, & Bacon",Restaurants,9/7/14,15000,8/23/14,0,failed,0
628505153,"Bring the ""Point"" to Climax",Restaurants,5/15/15,50000,3/16/15,25,failed,1
62861980,Aprils' Ice - Soft Serve Italian Ice,Restaurants,10/9/14,80000,9/9/14,4385,failed,37
629045616,Sugar Hill Creamery,Restaurants,4/1/17,12000,2/27/17,21270,successful,338
630175312,Shot 57 Bar & Grill (Canceled),Restaurants,2/9/15,3000000,12/11/14,21,canceled,2
630776120,MPLS Mobile Food's,Food Trucks,5/31/16,35000,4/5/16,0,failed,0
632044426,Food Lakay - Caribbean Food,Food Trucks,12/14/14,7000,11/14/14,25,failed,1
63397627,AZUL restaurant & events,Restaurants,10/22/17,15000,9/25/17,1775,failed,4
634044165,"Showtime Eatery in Barrington,IL - A Complete Makeover!",Restaurants,12/9/17,40000,11/25/17,7906,failed,88
634209360,Pizzazz & Tapas,Restaurants,12/2/15,35000,11/17/15,0,failed,0
634906945,3 Bagels and a mohel,Restaurants,8/11/14,5000,7/12/14,50,failed,2
635146809,Non-GMO restaurant--where true health matters,Restaurants,10/1/16,20000,9/15/16,250,failed,4
635232584,Chris's (A Fast Food Breakfast Place) Start-Up (Canceled),Restaurants,5/4/16,20000,4/4/16,0,canceled,0
635548122,The Meet Eat and Lounge PROJECT,Restaurants,7/11/16,500000,6/5/16,31,failed,2
636694835,A Complete Touch Screen Culinary Management System,Restaurants,4/2/15,20000,3/3/15,500,failed,3
63678352,King Creole Food Truck comes home to NOLA,Food Trucks,1/3/15,2500,12/4/14,1010,failed,9
637113013,POTBELLYS SANDWICH SHOP (Canceled),Restaurants,4/18/15,5000,3/19/15,60,canceled,2
637360002,The Rumba,Restaurants,1/1/15,170000,11/25/14,0,failed,0
637562107,Furious Spoon,Restaurants,1/18/15,15000,11/19/14,35029,successful,389
637902294,A Fire & Smoke BBQ Project from Scott Pampuch,Food Trucks,11/5/15,55000,10/14/15,230,failed,4
638235634,Food Truck,Food Trucks,7/27/14,1000,5/28/14,8,failed,4
638391557,Food Truck 4 Success,Food Trucks,9/5/17,25000,8/1/17,0,canceled,0
638654387,Food for all,Restaurants,10/10/14,45000,9/10/14,0,failed,0
638690727,Super Weenies! A superhero hot dog cart.,Food Trucks,11/2/14,1300,9/3/14,20,failed,1
638906149,THE FLORETTE: Arizona's First Mobile Flower Boutique!,Food Trucks,4/17/15,7500,3/27/15,7831,successful,80
639798113,Ken's Rockin' Dogs,Food Trucks,9/6/17,45000,8/7/17,85,failed,4
640453697,Starry Kitchen - #SaveOurBalls ..and our Restaurant!,Restaurants,2/2/15,500000,1/3/15,114420,failed,763
641442419,Mi Vida Loca Restaurant & Bakery,Restaurants,6/30/14,15000,5/28/14,15125,successful,64
641458400,Nimbus Food Truck,Food Trucks,12/31/15,20000,11/25/15,30,failed,1
641852495,..The Rustic Rail Eatery,Restaurants,1/31/16,47500,12/29/15,15,failed,1
642078092,The Sweet Praxis: Help Us GROW a Bakery!,Restaurants,7/15/16,32670,6/14/16,34867,successful,266
642209328,Beet and Basil Food Truck (BUS) - Global Flavors Local Flare,Food Trucks,5/17/16,8000,4/25/16,8033,successful,38
643742995,Creepy Cafe,Restaurants,9/20/15,150000,8/1/15,10,failed,1
645100474,Gigi's Catering,Restaurants,1/13/18,1500,11/14/17,105,live,4
645692773,Worlds Collide Sports & Comics Bar,Restaurants,4/22/16,100000,2/22/16,0,failed,0
646063936,Buying Secrets Bakery,Restaurants,8/13/16,50000,7/14/16,172,failed,8
646100979,Geedunk (ship store),Food Trucks,7/1/14,4000,6/1/14,10,failed,2
646431525,7 Layers Bakery,Restaurants,3/6/16,65000,2/21/16,1,failed,1
647097659,The Bunker,Restaurants,9/1/16,75000,7/25/16,0,failed,0
647252278,John Stephens,Food Trucks,1/29/15,7000,12/30/14,76,failed,4
648039304,"Bakery and creamery new brick and mortar in River Falls,WI",Restaurants,7/1/17,15000,6/5/17,15025,successful,127
648159444,Baja Babes Shrimp Tacos wants to spread the taco love!,Food Trucks,6/27/14,8000,5/28/14,26.01,failed,2
648693463,Elegant Lounge,Restaurants,4/23/17,16000,3/9/17,400,canceled,4
649046795,Ann's Cafe and Gourmet Bakery,Restaurants,9/10/14,50000,8/20/14,0,failed,0
649280422,Pick Me! Popcorn's Concessions Trailer in Hood River Oregon,Food Trucks,9/1/15,14000,8/2/15,0,failed,0
649402149,A Goat from Belgium,Food Trucks,5/31/16,40000,4/1/16,1,failed,1
650226774,"The Blue Ridge, classically American, food for the spirit",Restaurants,10/31/15,10000,10/1/15,25,failed,1
650236803,Easton's Eatsies,Restaurants,6/27/15,18000,6/12/15,110,failed,2
652513733,"Guild Hall Brewing Company - Jenkintown, PA",Restaurants,7/26/14,25000,6/26/14,8627,failed,97
653047323,cheftex brand,Food Trucks,11/29/14,150000,10/15/14,10,failed,1
653151689,Sweet N' Saucy Smokehouse,Restaurants,7/10/15,3500,6/25/15,100,failed,1
65339723,"Help DD Save & Re Open White Cliffs ($2,000,000. Needed)",Restaurants,9/6/15,5000,8/3/15,0,failed,0
653498523,Bring Back Boston's Best Sandwich Shop - Mike & Patty's,Restaurants,11/20/14,20000,10/21/14,1980,failed,65
654116010,The Hungry Spork,Food Trucks,2/27/17,5000,1/28/17,5250,successful,16
654262251,Eola School Brewery and Restaurant,Restaurants,12/19/15,32000,11/19/15,400,failed,3
655397882,The Breakfast Jeanie Food Truck,Food Trucks,8/11/14,20000,7/9/14,20215,successful,46
655567175,Mobile Beauty Salon,Food Trucks,6/22/17,10000,5/8/17,40,failed,2
655683609,Jersey's Food Truck,Food Trucks,9/13/16,45000,7/15/16,68,canceled,6
656860663,Artisan Cheese Company - Apprentice Kitchen,Restaurants,1/12/18,45000,11/28/17,16995,live,58
658170491,Mathias Pizzeria - A Mobile Wood Fired Pizza Oven,Food Trucks,2/8/17,7000,1/9/17,59,canceled,2
658754396,Krishna's Cuisine Vegan Vegetarian Food Truck,Food Trucks,7/28/14,8999,6/10/14,313,failed,11
660125842,The Cajun Wagon: A food truck!,Food Trucks,4/27/14,300000,3/28/14,5,failed,1
660728212,Juliet,Restaurants,6/16/15,40000,5/18/15,40286,successful,316
661075595,Daisy House Atlantic Expansion,Restaurants,2/18/17,16000,1/19/17,200,failed,7
661366818,Beth's Organic Bistro,Restaurants,9/4/14,40000,8/6/14,1,failed,1
662085722,Sweet PB&J Fantasy,Restaurants,1/21/15,17,1/20/15,2,failed,1
662170604,Sushi Confidential's NEW SJ Patio - Join Sushi Con Movement,Restaurants,2/1/18,50000,12/29/17,3850,live,5
662506232,Dirty Little Tarts mobile desserts,Food Trucks,7/19/15,9500,5/20/15,305,failed,9
662780013,Saigon Lily Vietnamese Food Truck,Food Trucks,11/27/16,27325,10/31/16,532,canceled,10
664015522,A Shop for Daly Pie!,Restaurants,2/26/15,42000,1/27/15,43503,successful,247
664294548,Crouquettes 4 Everyone literally!,Food Trucks,9/24/17,45000,8/25/17,111,failed,3
665643269,Burger Antics,Restaurants,2/28/15,12500,1/29/15,13272,successful,138
666486721,Cereal Town: Eat Cereal. Do Good.,Restaurants,8/16/15,14999,7/25/15,160,failed,4
667878726,"Satisfy Your Hunger, While Satisfying Our Dreams. (Canceled)",Food Trucks,3/18/16,17500,2/17/16,100,canceled,2
668131002,Best Southern Dining - Top 150,Restaurants,12/11/17,125000,11/6/17,265,canceled,3
66894563,A Tale of Two Sisters - Help us make the world our Oyster!,Restaurants,8/10/16,25000,7/20/16,10446,failed,56
670536219,Boulder Creek Brewery and Cafe Rebuild (Canceled),Restaurants,5/23/15,200000,4/15/15,12397,canceled,86
671090856,Expanding Thai Chef Saranya Services,Restaurants,4/23/16,165755,3/24/16,150,failed,2
671190895,Seattle Breakfast Truck LLC,Food Trucks,2/21/16,15000,1/22/16,2672,failed,33
671266020,The Cheesesteak Factory,Restaurants,10/29/14,100000,9/24/14,1400,failed,3
671572698,The Food Truck by The Confectionery,Food Trucks,4/3/15,17000,3/4/15,0,failed,0
672363590,Two Tablespoons - permanent home for vegetarian food vendor,Restaurants,4/3/15,25000,3/9/15,26126,successful,243
673381804,BURGER EATERY,Restaurants,10/28/16,15000,9/28/16,0,canceled,0
673650570,Green Oro (Green Gold),Restaurants,4/5/15,200,3/7/15,2,failed,1
673659405,"The Salad Spinner.. Jar Salads, Delivered FRESH!! (Canceled)",Restaurants,8/13/14,15000,7/14/14,0,canceled,0
674157965,"An honest attempt to bring a delicious, authentic Baba Kabab",Restaurants,7/1/17,12350,6/13/17,45,failed,2
674638853,We Bring The Restaurants To You,Restaurants,10/19/16,500,9/19/16,5,failed,1
674650769,"LemonCycle: A Mobile Lemonade Stand in Portland, Maine",Food Trucks,4/9/15,2500,3/10/15,2518,successful,31
674999426,KenzaGo (Canceled),Food Trucks,4/23/15,50000,3/24/15,0,canceled,0
675607891,Cherrys Cheesecakes and More Dessert Truck,Food Trucks,7/22/15,10000,6/22/15,25,failed,1
675907016,"Westside BJ's: The Gluten-Free, Organic Food Truck",Food Trucks,2/1/15,250000,1/2/15,1466,failed,9
676849939,"OD Green (Organic Disposal, Recycling, and Compost)",Restaurants,9/9/17,15000,8/10/17,17.77,failed,2
678069760,Mr. Pinchy Annapolis Food Truck (Maryland Blue Crab Cuisine),Food Trucks,7/31/16,20000,7/1/16,773,failed,11
680400627,Sluggers,Restaurants,8/10/14,250000,7/11/14,20,failed,1
680639761,Diversion Mobile Food Truck,Food Trucks,1/14/17,5000,12/15/16,50,failed,1
681260563,The Best of 2 Worlds,Food Trucks,1/26/18,90000,11/27/17,0,live,0
681265394,Making My Dream Come True,Restaurants,10/3/14,100000,9/3/14,200,failed,1
681855089,Chess House Cafe,Restaurants,12/31/16,5000,12/1/16,135,failed,3
683305361,ALLORA GELATO,Food Trucks,9/15/16,18000,8/11/16,333,canceled,7
683352482,Family Q,Restaurants,4/15/15,25000,3/16/15,1,failed,1
683735884,The Cask,Restaurants,8/25/14,30000,7/26/14,3310,failed,10
684345118,The Best Burger Ever!!!,Restaurants,8/23/14,500,7/24/14,0,failed,0
684853682,phillies resturant,Restaurants,12/30/15,50000,11/30/15,0,failed,0
685016019,El Wingador Restaurant,Restaurants,10/31/17,25000,9/1/17,476.99,failed,11
685590241,Food Truck On East Carolina University Campus (Canceled),Food Trucks,10/5/15,65000,8/6/15,0,canceled,0
685750269,Calypso Wings: Fast. Fresh. Flavaful,Restaurants,10/15/16,150000,9/15/16,0,failed,0
686104293,Resurrect a Culinator of Local Chefs and Artists,Restaurants,9/12/16,50000,8/15/16,16651.55,failed,62
68675849,Soul Delights,Restaurants,2/21/17,15000,1/22/17,0,failed,0
687241969,Spice Shack Artisan Spice & Coffee Bar,Restaurants,4/20/17,50000,3/21/17,27,failed,3
687555821,Po Tato's Food Truck,Food Trucks,11/26/15,13000,10/27/15,2,failed,2
688649297,All Thai'd Up Food Truck,Food Trucks,11/24/16,25000,10/25/16,678,failed,7
689148866,Save time. Satisfy your taste buds - brunch!,Restaurants,11/21/17,20000,11/1/17,0,failed,0
690345703,charles cassarolls,Food Trucks,1/25/15,16573,12/16/14,0,failed,0
690568504,Buckeye Chilly,Restaurants,5/15/15,3500,3/16/15,60,failed,3
690995506,The Waffle Wagon is growing into Nosh Cafe!,Restaurants,6/28/17,3000,6/8/17,3000,successful,9
69115606,Southern Charm and Spice,Restaurants,4/5/17,30000,3/8/17,0,canceled,0
691606796,"Taco with extra tortilla, stuff falls out, new taco",Food Trucks,11/16/14,20,10/17/14,0,failed,0
691865526,Succo:Cold-Pressed Juice & Organic Cafe (Meal Delivery too),Restaurants,11/8/15,75000,10/9/15,0,canceled,0
691900545,Furious Spoon Logan Square,Restaurants,3/6/16,25000,1/6/16,37652,successful,420
693055482,Help Buttz Return From the Ashes,Food Trucks,3/25/16,50000,1/25/16,3466,failed,30
69390270,"DaKineQ ~ Texas BBQ, Burgers and Tacos on the Kona coast",Food Trucks,8/5/17,50000,7/6/17,7105,failed,24
69518082,Pisa Italian Bistro,Restaurants,5/26/16,6000,4/22/16,0,failed,0
695575680,PDX Rollin' Hawgs mobile BBQ trailer,Food Trucks,9/7/14,7500,8/8/14,255,failed,4
695672830,JC's Puerto Rican Kitchen Food Trailer,Food Trucks,7/11/15,35000,6/11/15,2005,failed,20
695679277,We need a new engine at Mohawk Freestyle Grill.,Food Trucks,5/29/15,5000,5/15/15,552,failed,10
695788435,Bobahut Cafè,Restaurants,8/23/14,30000,7/24/14,40,failed,1
697275990,Moto Coffee - Best cafe/coffee truck in Portland!,Food Trucks,3/21/17,9500,2/19/17,42,failed,5
698129239,Gypsy Cafe,Restaurants,11/7/17,25000,10/8/17,100,failed,1
699442479,Iron Kitchen (Canceled),Food Trucks,8/24/15,10000,7/25/15,0,canceled,0
699835996,Wade's Kitchen,Food Trucks,11/9/15,6000,9/10/15,6820.6,successful,78
700155165,Requiem - The World's Premier Nerd Cafe,Restaurants,8/23/17,9800,7/24/17,14008,successful,209
701194726,Fusion westchester,Restaurants,1/3/16,20000,12/4/15,1,failed,1
701446235,"Foxtail Bakeshop,  It’s time to go brick-and-mortar!",Restaurants,9/7/14,8000,8/18/14,8325,successful,83
701610594,Urban Wok(TM) Restaurant,Restaurants,2/24/16,300000,1/25/16,0,failed,0
702070267,Road To Survive Grocery Delivery,Food Trucks,7/22/15,25000,6/22/15,25,failed,1
702208797,SAVE SHANKARA,Restaurants,3/14/16,11000,3/10/16,976,failed,20
702424816,Lyric Food That Rocks,Food Trucks,4/17/15,5000,2/16/15,5676,successful,78
703985598,Kichana,Food Trucks,5/23/15,18000,4/23/15,2125,failed,46
704424411,The Hummingbird Cafe & Bakery (Canceled),Restaurants,5/6/16,150000,4/6/16,25,canceled,1
704536707,Sweet Virginia's Kitchen: Help Us GROW a Family Restaurant!,Restaurants,10/19/16,24860,9/19/16,34917,successful,263
704770326,Rookies!!! Help Make Our Dream Bigger & Better FOR YOU!!,Restaurants,10/16/15,7500,9/16/15,250,failed,2
705584511,Restaurant Dream,Restaurants,2/17/17,50000,1/19/17,1000,failed,1
705606026,Lisa's Cookie Dough Cabaret,Restaurants,5/27/17,40000,4/12/17,105,failed,3
705977287,POP_UP GOURMET  Shipping Container Organic Restaurant,Restaurants,7/9/14,40000,6/4/14,1265,failed,16
706240451,Gourmet Hot Dogs and Frites,Restaurants,3/9/16,5000,2/8/16,645,failed,6
706274992,DETOX Juice n Wine Bar,Restaurants,11/14/14,15000,9/15/14,15,failed,2
706473873,Crabby Patties,Restaurants,11/20/15,18000,10/24/15,0,failed,0
706660057,Fine dining - Relaxed feel - Grub Brothers Pub & Eatery,Restaurants,1/27/17,25000,12/28/16,15,failed,2
707097178,The Picky Diva Sweet Treats,Restaurants,11/5/15,1200,10/21/15,210,failed,2
707335302,Daco's Green Chile: New Mexican Food Trailer and Catering,Food Trucks,6/19/15,3500,5/18/15,375,failed,5
707685585,Che Empanadas Food Truck,Food Trucks,12/6/14,38000,11/6/14,552,failed,17
708183161,MyHalalEats - Order Halal Food Right From Your Phone!,Restaurants,11/29/15,2000,10/1/15,35,canceled,2
708189265,Boss Level - Restoration of Waconia Bowling Lanes,Restaurants,10/24/17,135000,9/24/17,4597,failed,27
709708071,Italian food and live music - Amoigue's Ristorante & Musica,Restaurants,8/11/14,120000,7/8/14,2,failed,1
71072961,¡TACO ta'GO! (Canceled),Food Trucks,2/9/16,6500,1/10/16,0,canceled,0
710761456,Humanist Connection Secular Service in Silicon Valley,Food Trucks,1/1/16,50000,11/24/15,1962,failed,14
711380554,Turkitch - Turkish Kitchen,Restaurants,4/3/17,20000,2/2/17,361,failed,9
713564102,CHICKEN AND WAFFLES,Food Trucks,10/26/14,200,9/26/14,0,failed,0
713831368,Magik St. Tavern,Restaurants,3/14/15,15000,1/13/15,2627,failed,42
714502071,Mark Anthony's Soft Pretzels,Restaurants,11/14/14,9500,9/30/14,1085,failed,16
715255307,A Place to Call Home - Carabiner Coffee Co.,Food Trucks,1/21/16,12000,12/22/15,17035.02,successful,377
7167999,DogsWithSoul Food Truck,Food Trucks,1/13/17,100000,11/14/16,50,failed,1
716829867,T.A.M.E. Food Truck,Food Trucks,4/14/17,26000,3/8/17,1801,failed,6
716974470,Kathy’s Confections Bakery,Restaurants,12/5/17,15000,11/5/17,640,failed,9
717333510,Street Food in High Heels,Food Trucks,4/15/17,2000,3/31/17,51,failed,2
718000035,First Thai-American Food in Lawrence by College Student,Restaurants,8/8/15,40000,7/9/15,0,canceled,0
718608739,Southern France Patisserie,Restaurants,11/6/14,10000,10/7/14,3106,failed,18
718916730,Fandom Coffee Truck,Food Trucks,1/28/17,6000,11/29/16,95,failed,6
72018414,Phoenix's First Paleo/Primal Taco Truck (Canceled),Food Trucks,1/1/15,65000,11/29/14,419,canceled,14
720335958,Kitty Cat Cafe and Restaurant (Canceled),Restaurants,6/27/15,70000,4/28/15,50,canceled,1
720617418,Señor Chicken-Peruvian Grill,Restaurants,11/26/17,20000,10/27/17,0,failed,0
720852945,Soul Truckin Good,Food Trucks,2/17/16,3000,1/18/16,1,failed,1
721195402,patent pending,Food Trucks,3/13/16,1500,1/13/16,26,failed,2
723458942,Meat Market,Restaurants,8/19/15,15000,6/23/15,25,failed,1
723523020,CuppyCakes: The World's First Healthy Cupcake,Restaurants,11/30/14,10000,10/31/14,10053,successful,35
